trial,rat_p,rat_d,rat_i,ang_p,mot_spin,score,near5_pct,near10_pct,streak_secs,time_to_crash,max_q,max_p,motor_floor_ok,min_early_motor
0,0.015355286838886862,0.03335042352388027,0.007259248719561361,3.595304694689628,0.3156018640442436,0.0,0,,,,0,,,
1,0.00797854234707418,0.0012389490049257866,0.01044004075054466,3.6039025411012306,0.37080725777960455,0.0,0,,,,0,,,
0,0.015355286838886862,0.03335042352388027,0.007259248719561361,3.595304694689628,0.31872223685309237,3.6490243902439023,0.028963414634146343,0.0350609756097561,0.7,0.96,16.4912,9.3767,False,0.101,ok
1,0.00797854234707418,0.0012389490049257866,0.01044004075054466,3.6039025411012306,0.38496870933552546,4.0709626428027414,0.03274942878903275,0.03884234577303884,0.76,1.1349,10.5048,8.1357,False,0.107,ok
2,0.005318033256270142,0.03579758832747054,0.009528587217040238,2.2431868873739664,0.32181899606485204,3.3428683829138057,0.02745995423340961,0.03279938977879481,0.6,0.8357000000000001,19.5683,13.3802,False,0.096,ok
3,0.008661333735273127,0.003071951290267427,0.004141536110538595,3.011807565247405,0.334947496823765,3.6390730388423456,0.02817974105102818,0.03274942878903275,0.74,1.0998000000000006,11.3046,7.122,False,0.107,ok
4,0.03126143958203108,0.0016729290906109008,0.002205914967807102,2.7822664515279207,0.3547283981060443,4.124212420785804,0.0311787072243346,0.04638783269961977,0.76,1.1143999999999998,11.5392,5.5928,False,0.095,ok
5,0.05254210669345883,0.0020887640189051556,0.004025192252635065,3.5734509910171486,0.3055740495263997,4.53715737913486,0.035114503816793895,0.055725190839694655,0.76,1.0547,15.789,5.6544,False,0.096,ok
6,0.030860579740535368,0.0018758144459818408,0.0011926324174062872,4.821099380386666,0.4158758439689471,3.890768829516539,0.030534351145038167,0.0366412213740458,0.76,1.1153000000000004,11.904,5.045,False,0.11,ok
7,0.05632733481673016,0.0030761643332313385,0.0013027807103090279,3.894815592792549,0.35281829924875213,5.107019592875318,0.03969465648854962,0.06030534351145038,0.88,1.1954000000000002,15.6078,5.221,False,0.11,ok
8,0.007206848764305203,0.006213025217248405,0.0010975998502129438,4.682621407275737,0.331053597792002,3.6258522086824065,0.028941355674028942,0.03351104341203351,0.7,1.0149,6.7045,4.9307,False,0.107,ok
9,0.036385753170854684,0.0031577652694444913,0.004089285700048084,3.4134859777014785,0.32218253466306324,3.855823983739837,0.02972560975609756,0.041158536585365856,0.72,1.0147,12.2496,5.1221,False,0.096,ok
10,0.09318173618495429,0.013220313451555636,0.0019686722784250967,1.5628665646518687,0.37681062029610674,3.389111382113821,0.026676829268292682,0.028963414634146343,0.7,0.9554,16.4559,9.3242,False,0.095,ok
11,0.07222412304985065,0.004756341009031562,0.002413531935204847,4.125735064741401,0.30158120789560083,4.942177231121281,0.03813882532418002,0.06864988558352403,0.74,1.0251000000000001,17.2278,5.2399,False,0.096,ok
12,0.09827066617098355,0.0060422148234320055,0.0020892687484253313,4.27789944814619,0.3556866296835296,5.152542682926829,0.040396341463414635,0.06097560975609756,0.88,1.1355,18.4682,5.3944,False,0.099,ok
13,0.06234118090030771,0.0118872257005651,0.0015972093489571221,4.228502591230152,0.3608597235550628,3.6321245098039214,0.02826585179526356,0.03284950343773873,0.74,1.0151000000000003,13.6794,6.6931,False,0.095,ok
14,0.09060479381964144,0.01231969146787818,0.0027667001901285826,4.199376043139656,0.3622116423294852,3.8586470043158165,0.030464584920030464,0.03274942878903275,0.8,1.0547,17.5464,8.5488,False,0.107,ok
15,0.04774605944681462,0.003953740869932569,0.001492995141583887,4.464486431860329,0.3427187287257952,4.0089552162849875,0.030534351145038167,0.04122137404580153,0.78,1.0947999999999998,14.0395,5.1576,False,0.093,ok
16,0.018577637922759307,0.007779309211925227,0.003052696536287451,3.907051679759836,0.3825875414340239,3.7925324427480915,0.029770992366412213,0.03435114503816794,0.76,1.0755000000000003,11.1932,5.6491,False,0.095,ok
17,0.09968463790536085,0.007495579075268449,0.001538370317261073,4.963080850619733,0.40337784819047434,4.877676452599387,0.03746177370030581,0.058868501529051986,0.84,1.1555999999999997,18.0769,6.5525,False,0.107,ok
18,0.04259689772301768,0.018773065253165404,0.00642627192841483,2.529845601550148,0.3459238481964445,3.122368193384224,0.02366412213740458,0.031297709923664124,0.62,0.8794,11.455,5.5417,False,0.107,ok
19,0.065232133437746,0.0050464878636211795,0.0010065826058826407,3.818809844692599,0.37173140151510753,5.437299491094148,0.04351145038167939,0.06870229007633588,0.84,1.1553999999999998,14.9365,5.3094,False,0.095,ok
20,0.025964274769347054,0.005541439200739497,0.0010225804071363719,3.15363165980019,0.37148035595216133,3.5877459349593495,0.028201219512195123,0.03048780487804878,0.74,1.0555000000000003,11.5044,5.6795,False,0.107,ok
21,0.06732182985584749,0.0031342632034384327,0.0013662899896432776,3.888102999489849,0.39372598667111663,4.898342475171886,0.03819709702062643,0.06799083269671505,0.72,1.0002,19.709,8.2788,False,0.096,ok
22,0.07321009283185596,0.009397269724863933,0.0018449085746688018,4.454958102816509,0.3671956626196269,4.197296183206107,0.03358778625954199,0.04351145038167939,0.76,1.0308000000000002,16.5107,8.8304,False,0.107,ok
23,0.0514712298640107,0.004367705814744454,0.0010124993846646064,3.848965249374898,0.35143724869445353,4.851482188295165,0.03740458015267176,0.061068702290076333,0.8,1.1149999999999998,13.6819,5.0037,False,0.108,ok
24,0.07642004706764839,0.0026914164287121325,0.001285744124769169,4.523013046006321,0.3401250424993255,4.396419465648855,0.03358778625954199,0.05343511450381679,0.76,1.0347000000000004,18.2994,7.8666,False,0.095,ok
25,0.014556352650205492,0.0011545571099985,0.0018738380465667056,4.0394003822677504,0.3561629915701696,3.9279436083524324,0.029793735676088617,0.04201680672268908,0.74,1.1399000000000004,10.8363,5.9855,False,0.095,ok
26,0.058201306139593206,0.018951317140569173,0.0031957733049751877,3.412044918210425,0.3912866197420432,3.478401276161307,0.027565084226646247,0.02909647779479326,0.72,0.9754,12.5831,7.0045,False,0.093,ok
27,0.041181894764959745,0.002260926654482711,0.0012783761283294073,3.74967909070069,0.3695078831472359,4.025739816933639,0.03051106025934401,0.04729214340198322,0.72,1.0154,11.6696,5.0671,False,0.095,ok
28,0.08322017446698575,0.0039220817816391475,0.01484745325530141,4.2932325707535455,0.3487908081135063,4.112608778625954,0.03206106870229008,0.04198473282442748,0.78,1.0755,20.3207,6.2308,False,0.096,ok
29,0.012991631172708008,0.005273509887955322,0.0016874674745373476,3.2521088122804906,0.3304312074552632,3.7260621951219512,0.028963414634146343,0.036585365853658534,0.72,1.0593,8.6238,5.7375,False,0.108,ok
30,0.019586231834337425,0.007903860569711096,0.0022154020327593295,3.7232764143700257,0.3780641486879907,3.415969455054749,0.026737967914438502,0.029793735676088617,0.7,0.9948999999999999,11.149,4.7553,False,0.093,ok
31,0.07000588777424212,0.004805590133318961,0.0023101049084977184,4.090638081116249,0.3035208945868411,4.42901376146789,0.03363914373088685,0.05657492354740061,0.74,1.0150000000000001,17.2738,5.8547,False,0.107,ok
32,0.06184537398701969,0.003823508132902945,0.0026429353082744592,4.336725237641639,0.31178375693617005,4.787445801526717,0.03740458015267176,0.05648854961832061,0.82,1.1004000000000005,16.4779,6.4132,False,0.108,ok
33,0.09924489371326445,0.006540505977626532,0.004778595558488046,3.561331140157295,0.31529552637465463,4.284845041952708,0.033562166285278416,0.04805491990846682,0.76,1.0200999999999998,18.9844,6.0533,False,0.087,ok
34,0.07793307496456592,0.0014430215105780964,0.005456813839907166,4.037536944075406,0.40050958156799854,4.158530685001273,0.03284950343773873,0.04354469060351413,0.76,1.06,17.4098,7.1234,False,0.108,ok
35,0.04516649417010313,0.002472101229178132,0.0024862042161927743,2.885272738910254,0.32338643827922325,4.828464503816794,0.03816793893129771,0.05725190839694656,0.8,1.1601,13.2356,5.4427,False,0.105,ok
36,0.05375649820497871,0.009049337331553156,0.003327840792966226,4.6404995014798125,0.33692886942151606,3.3965561068702286,0.026717557251908396,0.02900763358778626,0.7,0.9800999999999997,12.806,6.4456,False,0.107,ok
37,0.03221752458375568,0.003375562438267948,0.002052099132667002,3.648871761738664,0.360606068243312,3.5954601781170483,0.028244274809160305,0.030534351145038167,0.74,1.0806999999999998,13.6224,4.6161,False,0.098,ok
38,0.08332285453976497,0.005832896778930592,0.0014141350978680045,3.437947732725546,0.3896954619576507,4.966812601626016,0.039634146341463415,0.0586890243902439,0.82,1.1099,18.4293,8.6467,False,0.096,ok
39,0.08431182862246765,0.006381268107248484,0.0011470708456639376,3.415818306926868,0.4189173196544184,4.376719974554707,0.03358778625954199,0.05419847328244275,0.74,1.0049000000000006,16.0099,5.1686,False,0.096,ok
